번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,반대선로 이동 장비에 작업대 부딪힘에 의한 부상," 관제 승인후 반대선로 작업 시행
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,반대선로 이동 장비에 작업대 부딪힘에 의한 부상," 이동장비 사전확인
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,반대선로 이동 장비에 작업대 부딪힘에 의한 부상, 차상작업 시 인접선로 차단,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,장비 이동통로 이동시 개별승하강식 수평분대에 부딪힘," 붐대 부딪힘 경고표지 부착
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,장비 이동통로 이동시 개별승하강식 수평분대에 부딪힘," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,장비 이동통로 이동시 개별승하강식 수평분대에 부딪힘, 붐대 충격방지장치 설치,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,지면에서 대형모터카 운전실 탑승시 계단에서 떨어짐," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,지면에서 대형모터카 운전실 탑승시 계단에서 떨어짐," TML0511 수직 계단 대각계단으로 변경
(2024년 모터카 개량공사 진행완료)",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,차상점검 작업 시 인접선로 운행 열차 부딪힘," 선로작업계획 수립 시 인접선까지 차단협의
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,차상점검 작업 시 인접선로 운행 열차 부딪힘," 차단선로의 옆선에 열차 운행이 있을 때 해당 차상작업 취소
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,차상점검 작업 시 인접선로 운행 열차 부딪힘, 시설물 장애 발생(우려) 등 긴급한 작업 시 관제에 옆선로 차단요청하고 승인이후 작업 할 것,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,차상점검 작업 시 인접선로 운행 열차 부딪힘, 타 분야 병합작업 금지,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 차상점검,오송보수(궤도)기지 인입선 작업시 철도시험선 급전선로 접촉(근접), 인입선 작업시 동시단전 시행 협의,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,과선교 주변 지장물 걸림 및 운행차량 충돌로 인한 작업자 넘어짐," 안전보호구 착용 및 이동시 주의
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,과선교 주변 지장물 걸림 및 운행차량 충돌로 인한 작업자 넘어짐, 2인 1조 차량 감시 철저,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,위험표지 설치 시 작업공구에 손 베임," 안전장갑 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,위험표지 설치 시 작업공구에 손 베임, 공구사용 안전수칙 준수,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,선로변 경사로 작업자 넘어짐 및 추락위험," 경사로 진입 지양
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,선로변 경사로 작업자 넘어짐 및 추락위험," 진입 전 위험예지훈련을 통한 위험요소 사전 파악
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,선로변 경사로 작업자 넘어짐 및 추락위험, 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,지장물 제거 고소작업 중 추락 위험," 안전요대 착용 및 구조물 주의
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,지장물 제거 고소작업 중 추락 위험, 추락방지대 설치 후 작업 시행,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 음료수 등 충분히 비치
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 근로자에게 증상 및 예방방법, 응급조치 요령 전파
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,과선교 순회점검,"폭염에 따른 온열질환(두통,어지러움,피로감 등)", 폭염주의보시 작업중지 및 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,공사개소 순회점검,"공사개소 주변 자재 낙하 및 지장물 걸림으로 인한 작업자 넘어짐, 배수로 추락위험, 지장물 제거 고소작업 중 추락위험"," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,공사개소 순회점검,"공사개소 주변 자재 낙하 및 지장물 걸림으로 인한 작업자 넘어짐, 배수로 추락위험, 지장물 제거 고소작업 중 추락위험"," 전방주시 철저
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,공사개소 순회점검,"공사개소 주변 자재 낙하 및 지장물 걸림으로 인한 작업자 넘어짐, 배수로 추락위험, 지장물 제거 고소작업 중 추락위험", 추락방지대 사용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,공사개소 순회점검,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 음료수 등 충분히 비치
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,공사개소 순회점검,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 근로자에게 증상 및 예방방법, 응급조치 요령 전파
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,공사개소 순회점검,"폭염에 따른 온열질환(두통,어지러움,피로감 등)", 폭염주의보시 작업중지 및 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"볼트조임 및 너트이완 점검 시 머리 부딪힘, 발목 부상 및 미끄러짐"," 안전보호구 착용 철저
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"볼트조임 및 너트이완 점검 시 머리 부딪힘, 발목 부상 및 미끄러짐", 작업 시 안전한 작업공간 확보,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"이동 시 독충(벌, 뱀)에 노출"," 이동 시 주변 위험요소확인 철저
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"이동 시 독충(벌, 뱀)에 노출", 정강이 보호용 각반 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,이동 시 미끄러짐에 따른 발목 부상, 이동 시 주변 물체상태확인 철저,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"옹벽, 석축 붕괴에 의한 신체 부상"," 옹벽, 석축 등 위험개소 접근 금지",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"경사지, 배수로에서 넘어짐, 발목부상"," 이동 시 선행자가 위험요소 확인
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"경사지, 배수로에서 넘어짐, 발목부상", 작업자 간 정보 공유 철저,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"열화상측정, 망원경 사용 시 이동차량과 접촉 및 충돌"," 측정 및 관측 시 도로통제
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"열화상측정, 망원경 사용 시 이동차량과 접촉 및 충돌"," 주기적으로 주변 환경확인
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"열화상측정, 망원경 사용 시 이동차량과 접촉 및 충돌", 2인 1조로 작업자 구성 ,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 음료수 등 충분히 비치
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 근로자에게 증상 및 예방방법, 응급조치 요령 전파
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,철도 횡단전선로 합동점검,"폭염에 따른 온열질환(두통,어지러움,피로감 등)", 폭염주의보시 작업중지 및 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,단전 미확인에 따른 감전," 검전기를 통한 단전 지적확인, 접지걸이 취부 후 작업 시행
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,단전 미확인에 따른 감전, 단전지조 전 작업금지,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,승주신발 탈락에 따른 작업자 추락, 추락방지대 설치 후 승주,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,안전로프 설치 미확인에 따른 추락," 안전로프 설치 지적확인
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,안전로프 설치 미확인에 따른 추락, 추락방지대 설치,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,안전로프 오취급에 따른 추락," 안전로프 설치후 지적확인
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,안전로프 오취급에 따른 추락, 추락방지대 설치,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,작업자 고소작업에 따른 불안감," 작업자 승주 교육
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,작업자 고소작업에 따른 불안감, 추락방지대 설치,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,승주신발 노후에 따른 위험도 증대," 승주신발 교체
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,승주신발 노후에 따른 위험도 증대, 전주 발판볼트를 이용한 승주,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 음료수 등 충분히 비치
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 근로자에게 증상 및 예방방법, 응급조치 요령 전파
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,"폭염에 따른 온열질환(두통,어지러움,피로감 등)", 폭염주의보시 작업중지 및 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철주 승주 작업,오송보수(궤도)기지 인입선 작업시 철도시험선 급전선로 접촉(근접), 인입선 작업시 동시단전 시행 협의,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,보조사다리 추락에 따른 작업자 타격, 보조사다리 바퀴 고정 쇄정 확인 및 지적확인 철저,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,절연사다리 고정불량에 의한 전도, 절연 사다리 고정 지적확인 철저 및 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,절연사다리 발판 노후로 인한 추락, 노후 절연사다리 교체 및 안전 요대 착용 철저,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,중량물 취급 부주의에 의한 허리부상, 중량물 취급시 2인이상 취급,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,절연사다리 이동 및 설치시 작업자 넘어짐," 안전보호구 착용 및 이동 경로 사전 파악 확인 철저
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,절연사다리 이동 및 설치시 작업자 넘어짐, 이동 및 설치 시 4인 이상 합동 작업 시행,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,고소작업 시 무게중심 이동에 따른 추락," 고소작업 시 안전대 취부 철저
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,고소작업 시 무게중심 이동에 따른 추락, 추락방지대 사용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,안전장비 착용불량에 따른 추락," 안전장비 착용상태 지적확인 시행
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,안전장비 착용불량에 따른 추락, 관리감독자 안전장비 착용상태 점검,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,보조작업자 상부 낙하물에 의한 부상," 보조작업자 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,보조작업자 상부 낙하물에 의한 부상, 낙하물 발생 시 상부작업자 음성 전파 철저,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 음료수 등 충분히 비치
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 근로자에게 증상 및 예방방법, 응급조치 요령 전파
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,"폭염에 따른 온열질환(두통,어지러움,피로감 등)", 폭염주의보시 작업중지 및 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,절연사다리 작업,오송보수(궤도)기지 인입선 작업시 철도시험선 급전선로 접촉(근접), 인입선 작업시 동시단전 시행 협의,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,강풍에 의한 절연봉 신체 충돌," 강풍시 2인 이상 절연봉 취급
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,강풍에 의한 절연봉 신체 충돌," 조립식 절연봉 사용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,강풍에 의한 절연봉 신체 충돌, 작업자 안전을 위한 열차 운행중지 관제 요청 후 작업 시행,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,운행열차 충돌위험," 관제 승인 후 작업 시행
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,운행열차 충돌위험," 열차감시앱 및 연동장치 사용으로 통과열차 사전 확인
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,운행열차 충돌위험, 열차감시원 배치,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,전차선로 감전위험, 절연봉으로 이물질 제거,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,관제 작업 미협의에 의한 열차 충돌," 무단 작업 금지
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,관제 작업 미협의에 의한 열차 충돌, 관제 승인 후 작업 시행,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,이물질 제거 시 무리한 힘을 가하여 절연봉 이탈에 따른 충돌 및 넘어짐 위험," 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,이물질 제거 시 무리한 힘을 가하여 절연봉 이탈에 따른 충돌 및 넘어짐 위험," 2인 이상 작업 시행
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,이물질 제거 시 무리한 힘을 가하여 절연봉 이탈에 따른 충돌 및 넘어짐 위험, 작업전 바닥면 확인후 작업시행,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,"조류둥지, 이물질 제거 중 낙하되는 이물질에 의한부상", 작업 시 보안경 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 음료수 등 충분히 비치
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 근로자에게 증상 및 예방방법, 응급조치 요령 전파
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전차선로 이물질 제거,"폭염에 따른 온열질환(두통,어지러움,피로감 등)", 폭염주의보시 작업중지 및 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,"벌, 진드기 등 곤충에 의한 물림",',,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,"벌, 진드기 등 곤충에 의한 물림", 벌레 기피재 사용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,"벌, 진드기 등 곤충에 의한 물림", 정강이 보호용 각반 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,가시 찔림, 가시장갑 착용 및 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,나무 전도에 의한 부상," 작업 시 안전거리 확보 및 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,나무 전도에 의한 부상, 나무 전도 시 로프 및 공구를 사용하여 작업자 반대편으로 안전하게 전도,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,안전거리 미확보에 의한 부상, 작업시 안전거리 확보 및 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,경사로 미끄러짐에 의한 추락," 경사로 이동 자제 및 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,경사로 미끄러짐에 의한 추락, 전방주시 철저,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,예초기 및 엔진톱 사용 부주의에 따른 절단, 예초기 및 엔진톱 안전수칙 숙지 및 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,낫 사용에 따른 베임," 공구 안전수칙 준수
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,낫 사용에 따른 베임," 케플라 장갑 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,낫 사용에 따른 베임, 작업 범위 내 다른작업자 유무확인,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 음료수 등 충분히 비치
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 근로자에게 증상 및 예방방법, 응급조치 요령 전파
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,선로변 지장수목 제거,"폭염에 따른 온열질환(두통,어지러움,피로감 등)", 폭염주의보시 작업중지 및 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,진입로 추락 및 경사지 미끄러짐 위험," 안전화 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,진입로 추락 및 경사지 미끄러짐 위험, 전방 주시 철저 및 경사지 이동 지양 ,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,운행열차 충돌," 열차감시자 배치 , 지적확인환호응답 철저
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,운행열차 충돌, 열차감시앱 및 연동장치 활용으로 통과열차 사전 인지 및 전파,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,"뱀, 벌 등 쏘임 위험", 살충제 분사 및 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,"낫, 톱 취급 중 인체 손상"," 안전교육 및 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,"낫, 톱 취급 중 인체 손상", 공구 사용 안전수칙 준수,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,예초기 인체 타격 사고," 예초기 안전수칙 숙지 및 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,예초기 인체 타격 사고, 예초기 위험 반경 내 다른 작업자 진입 금지 ,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,예초기 과열 화재 사고, 과열 시 충분한 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,"나뭇가지, 가시에 찔림 위험", 가시장갑 착용 및 안전보호구 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 음료수 등 충분히 비치
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 근로자에게 증상 및 예방방법, 응급조치 요령 전파
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,벨마우스 제초,"폭염에 따른 온열질환(두통,어지러움,피로감 등)", 폭염주의보시 작업중지 및 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,제어전원 감전 위험, 전원 차단 확인 후 절연장갑 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,투·개방 시 이물질 낙하에 의한 충돌 위험," 안전모, 보안경 착용",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,단전 미확인으로 부하개폐기 손상 위험," 접촉식, 휴대용 검전기로 단전확인 철저",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,선로변 자갈에 의한 넘어짐 위험," 이동 및 작업 시 주의
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,선로변 자갈에 의한 넘어짐 위험," 자갈개소 도보 지양
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,선로변 자갈에 의한 넘어짐 위험, 발목보호용 각반 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,부하개폐기 수동조작시 열차 충돌 위험," 관제 협의 후 수동취급 시행
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,부하개폐기 수동조작시 열차 충돌 위험, 조작봉 사용 시 열차감시원 배치,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,조작함 개폐 시 끼임 위험, 개폐 시 위험요소 지적확인 철저,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,부하개폐기 원격 및 현장 제어시험,부하개폐기 내부 점검 시 손베임, 내부 점검 시 안전장갑 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,KTX 탑승 전차선로 순회점검,육안점검 중 눈부심에 따른 시각 손상, 선글라스 착용 및 차광막 설치,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,KTX 탑승 전차선로 순회점검,흔들림에 의한 열차 내 부딪힘 부," 열차 운행 중 이동 금지
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,KTX 탑승 전차선로 순회점검,흔들림에 의한 열차 내 부딪힘 부, 운전실 내 지정된 곳에만 점검,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,KTX 탑승 전차선로 순회점검,"운전실 승, 하차 중 헛디딤 추락 위험"," 열차 완전 정차 후 승, 하차
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,KTX 탑승 전차선로 순회점검,"운전실 승, 하차 중 헛디딤 추락 위험"," 열차를 등지고 안전한 자세로 승차, 하차 시행",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,KTX 탑승 전차선로 순회점검,운전실 출입문 개폐 시 손가락 끼임 위험, 운전실 출입문 쇄정 시 안전장갑 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,KTX 탑승 전차선로 순회점검,KTX동력차의 협소한 작업공간으로 장비 이동에 따른 구조물과의 충돌," 안전모, 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,KTX 탑승 전차선로 순회점검,KTX동력차의 협소한 작업공간으로 장비 이동에 따른 구조물과의 충돌, 구조물 사전 파악을 통해 충돌방지,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,KTX 탑승 전차선로 순회점검,중량물 취급 부주의에 의한 부상, 중량물 취급시 2인이상 취급,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,전원계통 점검 시 감전," 검전기로 사전 확인
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,전원계통 점검 시 감전," 절연장갑착용, 지적확인 철저",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,축전지 점검 시 감전 , 절연장갑 착용,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,엔진실 점검시 바닥면 기름에 의한 미끄러짐, 안전화 착용 및 바닥기름제거,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,장비 계단 승하차시 추락," 계단 승하차시 작업자는 손잡이 양쪽 잡고 이동
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,장비 계단 승하차시 추락, 바닥면 미끄럼방지 테이프 부착,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,탈선복구기 유압실린더 취급 시 타박, 실린더 중량물 3인 이상 취급,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,협소한 작업공간에 따른 구조물 충돌," 안전모, 안전보호구 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,협소한 작업공간에 따른 구조물 충돌, 구조물 사전 파악을 통해 충돌방지,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,구름 방지막 철거 시 손끼임 위험," 장갑 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,구름 방지막 철거 시 손끼임 위험, 구름방지막 손잡이를 이용한 설치,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,오일 점검 시 유해물질 접촉," 보안경, 고무장갑 착용
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,오일 점검 시 유해물질 접촉, MSDS 관리대장에 따라 유의할점 확인 및 조치사항 교육 시행,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 음료수 등 충분히 비치
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,"폭염에 따른 온열질환(두통,어지러움,피로감 등)"," 근로자에게 증상 및 예방방법, 응급조치 요령 전파
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,전철보수장비 검수,"폭염에 따른 온열질환(두통,어지러움,피로감 등)", 폭염주의보시 작업중지 및 휴식,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,모터카 탈선복구 훈련,전원계통 점검 시 감전위험," 검전기로 사전 확인
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,모터카 탈선복구 훈련,전원계통 점검 시 감전위험," 절연장갑착용, 지적확인 철저",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,모터카 탈선복구 훈련,유압펌프 연결 시 유압 인체 접촉, 안전보호구 착용 및 작업 전 유압 제거,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,모터카 탈선복구 훈련,작업원 계단 승하차시 추락 위험," 계단 뒤로 손잡이 잡고 하차
",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,모터카 탈선복구 훈련,작업원 계단 승하차시 추락 위험," 한계단씩 정확히 승, 하차 시행 ",,,
,고속전기사업단,오송고속광역전기사업소,전철팀,모터카 탈선복구 훈련,엔진실 문 개방 시 손끼임 위험, 안전장갑 착용 철저,,,
,고속전기사업단,오송고속광역전기사업소,전철팀,모터카 탈선복구 훈련,구름 방지막 철거시 손끼임 위험 ," 안전장갑 착용 철저
",,,
