번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
406,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(1) 신설선 개통에 따른 숙지 되지 않은 도로로 이동 중 교통사고(기타교통사고), 차량 운행 전 브레이크 상태 확인,,,
407,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(1) 신설선 개통에 따른 숙지 되지 않은 도로로 이동 중 교통사고(기타교통사고), 겨울철 스노우타이어 및 체인 상태 확인,,,
408,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(2) 시설물 조사 중 부주의로 인한 열차 접촉(부딪힘), 안전교육 시행,,,
409,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(2) 시설물 조사 중 부주의로 인한 열차 접촉(부딪힘), 안전보호구 착용,,,
410,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(2) 시설물 조사 중 부주의로 인한 열차 접촉(부딪힘), 운행 협의 및 열차 감시 철저,,,
411,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(3) 선로 횡단 시 레일 두부를 밟고 넘어짐(넘어짐), 안전교육 시행,,,
412,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(3) 선로 횡단 시 레일 두부를 밟고 넘어짐(넘어짐), 안전보호구 착용,,,
413,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(3) 선로 횡단 시 레일 두부를 밟고 넘어짐(넘어짐), 작업 전 스트레칭 실시,,,
414,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(3) 선로 횡단 시 레일 두부를 밟고 넘어짐(넘어짐), 이동통로 위험요인 사전 확인 후 이동,,,
415,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(4) 역간 시설물 점검을 위해 진·출입 시 경사면에서 넘어짐(넘어짐), 안전교육 시행,,,
416,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(4) 역간 시설물 점검을 위해 진·출입 시 경사면에서 넘어짐(넘어짐), 안전보호구 착용,,,
417,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(4) 역간 시설물 점검을 위해 진·출입 시 경사면에서 넘어짐(넘어짐), 작업 전 스트레칭 실시,,,
418,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(4) 역간 시설물 점검을 위해 진·출입 시 경사면에서 넘어짐(넘어짐), 사전 주변 환경 파악 후 작업 시행,,,
419,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(5) 터널 내 도보 순회 시 관로덮개에 걸려 넘어짐(넘어짐) , 안전교육 시행,,,
420,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(5) 터널 내 도보 순회 시 관로덮개에 걸려 넘어짐(넘어짐) , 안전보호구 착용,,,
421,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(5) 터널 내 도보 순회 시 관로덮개에 걸려 넘어짐(넘어짐) , 작업 전 스트레칭 실시,,,
422,경북본부,안동신호제어사업소,,신설선 개통 관련 시설물 조사,(5) 터널 내 도보 순회 시 관로덮개에 걸려 넘어짐(넘어짐) , 이동통로 위험요인 사전 확인 후 이동,,,
423,경북본부,안동전기사업소,,철도 횡단선로점검,열화상 측정 점검 시 열차접근으로 열차 접촉 위험, 선로무단 횡단금지,,,
424,경북본부,안동전기사업소,,철도 횡단선로점검,열화상 측정 점검 시 열차접근으로 열차 접촉 위험, 2인 1조 열차운행상황 예의주시,,,
425,경북본부,안동전기사업소,,철도 횡단선로점검,열화상 측정 점검 시 열차접근으로 열차 접촉 위험, 인접역 열차운행상황 정보 수집,,,
426,경북본부,안동전기사업소,,철도 횡단선로점검,열화상 측정 점검 시 열차접근으로 열차 접촉 위험, 열차접근경보앱 사용,,,
427,경북본부,안동전기사업소,,철도 횡단선로점검,도로변 한전 주 기초 점검 시 자동차 접촉위험, 자동차 감시인 배치 후 작업,,,
428,경북본부,안동전기사업소,,철도 횡단선로점검,도로변 한전 주 기초 점검 시 자동차 접촉위험, 자동차 운행상황 예의 주시,,,
429,경북본부,안동전기사업소,,철도 횡단선로점검,송전철탑 점검 시 산 비탈면 미끄러지면서 넘어질 위험, 작업 시 사전 위험요인 도출,,,
430,경북본부,안동전기사업소,,철도 횡단선로점검,송전철탑 점검 시 산 비탈면 미끄러지면서 넘어질 위험, 지적확인환호흥답 철저,,,
431,경북본부,안동전기사업소,,철도 횡단선로점검,송전철탑 점검 시 산 비탈면 미끄러지면서 넘어질 위험, 비탈면 낙엽 등 미끄러짐 주의,,,
432,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",전철주 승주작업 시 불안전한 자세에 의한 추락 위험,고소작업 안전대 사용,,,
433,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",전철주 승주작업 시 불안전한 자세에 의한 추락 위험,웨어러블 조끼 착용,,,
434,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",전철주 승주작업 시 불안전한 자세에 의한 추락 위험,지적확인 환호응답 철저,,,
435,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",전철주 승주작업 시 불안전한 자세에 의한 추락 위험,몸의 균형유지상태서 작업시행,,,
436,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",안전대 체결 불량에 따른 추락 위험,고소작업 안전대 사용,,,
437,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",안전대 체결 불량에 따른 추락 위험,웨어러블 조끼 착용,,,
438,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",안전대 체결 불량에 따른 추락 위험,지적확인 환호응답 철저,,,
439,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",안전대 체결 불량에 따른 추락 위험,몸의 균형유지상태서 작업시행,,,
440,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",고소 작업시 불안전한 자세에 의한 추락 위험,고소작업 안전대 사용,,,
441,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",고소 작업시 불안전한 자세에 의한 추락 위험,웨어러블 조끼 착용,,,
442,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",고소 작업시 불안전한 자세에 의한 추락 위험,지적확인 환호응답 철저,,,
443,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",고소 작업시 불안전한 자세에 의한 추락 위험,몸의 균형유지상태서 작업시행,,,
444,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",점검 보수 중 공구 사용시 협착 위험,보호장갑 착용,,,
445,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",점검 보수 중 공구 사용시 협착 위험,2인1조 안전작업 시행,,,
446,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",점검 보수 중 공구 사용시 협착 위험,몸의 균형유지상태서 작업시행,,,
447,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",단전 미 확인으로 인한 감전 위험,검전기로 단전 확인,,,
448,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",단전 미 확인으로 인한 감전 위험,활선경보장치 착용,,,
449,경북본부,안동전기사업소,,"전차선로 단로기, 부하개폐기 점검 보수",단전 미 확인으로 인한 감전 위험,2인1조 안전작업 시행,,,
450,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,운행 열차 비산물 접촉에 의한 부상 위험,2인1조 열차운행상황 예의주시,,,
451,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,운행 열차 비산물 접촉에 의한 부상 위험,열차접근시 이동 금지,,,
452,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,운행 열차 비산물 접촉에 의한 부상 위험,인접역 열차 운행상황정보 수집,,,
453,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,운행 열차 비산물 접촉에 의한 부상 위험,열차접근 경보앱 사용,,,
454,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,열화상 측정 점검시 열차접근으로 열차접촉 위험,선로무단 횡단금지,,,
455,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,열화상 측정 점검시 열차접근으로 열차접촉 위험,2인1조 열차운행상황 예의주시,,,
456,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,열화상 측정 점검시 열차접근으로 열차접촉 위험,인접역 열차 운행상황정보 수집,,,
457,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,열화상 측정 점검시 열차접근으로 열차접촉 위험,열차접근 경보앱 사용,,,
458,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,선로 이동 시 부주의로 인한 전도 위험,선로무단 횡단금지,,,
459,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,선로 이동 시 부주의로 인한 전도 위험,2인1조 열차운행상황 예의주시,,,
460,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,선로 이동 시 부주의로 인한 전도 위험,인접역 열차 운행상황정보 수집,,,
461,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,선로 이동 시 부주의로 인한 전도 위험,열차접근 경보앱 사용,,,
462,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,선로 이동 시 부주의로 인한 전도 위험,주변 환경 확인 ,,,
463,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,열화상 측정 시 충전부 접촉으로 인한 감전, 안전보호구 착용,,,
464,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,열화상 측정 시 충전부 접촉으로 인한 감전, 작업안전계획서 작성,,,
465,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,열화상 측정 시 충전부 접촉으로 인한 감전,작업전 교육 시행,,,
466,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,열화상 측정 시 충전부 접촉으로 인한 감전,유도식검전기 착용,,,
467,경북본부,안동전기사업소,,전철・전력시설물 열화상 측정,열화상 측정 시 충전부 접촉으로 인한 감전,2인 1조 작업,,,
468,경북본부,안동전기사업소,,전차선로 과선교 점검,도로변 점검시 운행차량 접촉 위험,자동차 감시인 배치 후 작업,,,
469,경북본부,안동전기사업소,,전차선로 과선교 점검,도로변 점검시 운행차량 접촉 위험,자동차 운행상황 예의주시,,,
470,경북본부,안동전기사업소,,전차선로 과선교 점검,구조물 점검시 추락 위험,고소작업 안전대 사용,,,
471,경북본부,안동전기사업소,,전차선로 과선교 점검,구조물 점검시 추락 위험,웨어러블 조끼 착용,,,
472,경북본부,안동전기사업소,,전차선로 과선교 점검,구조물 점검시 추락 위험,지적확인 환호응답 철저,,,
473,경북본부,안동전기사업소,,전차선로 과선교 점검,구조물 점검시 추락 위험,몸의 균형유지상태서 작업시행,,,
474,경북본부,안동전기사업소,,전차선로 과선교 점검,"표지류 부착상태 점검시 손가락 협착, 끼임으로 인한 부상위험",보호장갑 착용,,,
475,경북본부,안동전기사업소,,전차선로 과선교 점검,"표지류 부착상태 점검시 손가락 협착, 끼임으로 인한 부상위험",2인1조 안전작업 시행,,,
476,경북본부,안동전기사업소,,전차선로 과선교 점검,"표지류 부착상태 점검시 손가락 협착, 끼임으로 인한 부상위험",몸의 균형유지상태서 작업시행,,,
477,경북본부,안동전기사업소,,전차선로 과선교 점검,선로변 점검시 열차 접촉 위험,선로무단 횡단금지,,,
478,경북본부,안동전기사업소,,전차선로 과선교 점검,선로변 점검시 열차 접촉 위험,2인1조 열차운행상황 예의주시,,,
479,경북본부,안동전기사업소,,전차선로 과선교 점검,선로변 점검시 열차 접촉 위험,인접역 열차 운행상황정보 수집,,,
480,경북본부,안동전기사업소,,전차선로 과선교 점검,선로변 점검시 열차 접촉 위험,열차접근 경보앱 사용,,,
481,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검",선로변 점검시 열차 접촉 위험,선로무단 횡단금지,,,
482,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검",선로변 점검시 열차 접촉 위험,2인1조 열차운행상황 예의주시,,,
483,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검",선로변 점검시 열차 접촉 위험,인접역 열차 운행상황정보 수집,,,
484,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검",선로변 점검시 열차 접촉 위험,열차접근 경보앱 사용,,,
485,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검","분진, 유해물질로 인한 호흡기 흡입 위험 ",방진 마스크착용,,,
486,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검","분진, 유해물질로 인한 호흡기 흡입 위험 ",보호안경 착용,,,
487,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검","분진, 유해물질로 인한 호흡기 흡입 위험 ",2인1조 안전작업 시행,,,
488,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검","비산, 터널낙하물로 인한 신체접촉 부상 위험",보호장갑 착용,,,
489,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검","비산, 터널낙하물로 인한 신체접촉 부상 위험",보호안경 착용,,,
490,경북본부,안동전기사업소,,"전차선로 도보 (토공,터널 )순회점검","비산, 터널낙하물로 인한 신체접촉 부상 위험",2인1조 안전작업 시행,,,
491,경북본부,안동전기사업소,,전차선로 모터카 순회점검,모타카 운행 전 점검 시 열차 접촉 위험,선로무단 횡단금지,,,
492,경북본부,안동전기사업소,,전차선로 모터카 순회점검,모타카 운행 전 점검 시 열차 접촉 위험,2인1조 열차운행상황 예의주시,,,
493,경북본부,안동전기사업소,,전차선로 모터카 순회점검,모타카 운행 전 점검 시 열차 접촉 위험,인접역 열차 운행상황정보 수집,,,
494,경북본부,안동전기사업소,,전차선로 모터카 순회점검,모타카 운행 전 점검 시 열차 접촉 위험,열차접근 경보앱 사용,,,
495,경북본부,안동전기사업소,,전차선로 모터카 순회점검,착각으로 인한 작업대 출입으로 인한 감전 위험,검전기로 단전 확인,,,
496,경북본부,안동전기사업소,,전차선로 모터카 순회점검,착각으로 인한 작업대 출입으로 인한 감전 위험,활선경보장치 착용,,,
497,경북본부,안동전기사업소,,전차선로 모터카 순회점검,착각으로 인한 작업대 출입으로 인한 감전 위험,2인1조 안전작업 시행,,,
498,경북본부,안동전기사업소,,전차선로 모터카 순회점검,모타카 승하차 시 전도 위험,미끄럼방지 스티커 부착,,,
499,경북본부,안동전기사업소,,전차선로 모터카 순회점검,모타카 승하차 시 전도 위험,산업안전보건 위험 표지 부착,,,
500,경북본부,안동전기사업소,,전차선로 모터카 순회점검,"모타카 운행 전 일상점검 시 협착, 끼임, 넘어짐으로 인한 부상 위험",보호장갑 착용,,,
501,경북본부,안동전기사업소,,전차선로 모터카 순회점검,"모타카 운행 전 일상점검 시 협착, 끼임, 넘어짐으로 인한 부상 위험",2인1조 안전작업 시행,,,
502,경북본부,안동전기사업소,,전차선로 모터카 순회점검,"모타카 운행 전 일상점검 시 협착, 끼임, 넘어짐으로 인한 부상 위험",몸의 균형유지상태서 작업시행,,,
503,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",단전 미확인으로 인한 감전 위험,검전기로 단전 확인,,,
504,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",단전 미확인으로 인한 감전 위험,활선경보장치 착용,,,
505,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",단전 미확인으로 인한 감전 위험,2인1조 안전작업 시행,,,
506,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",모터카 상부 작업대 작업시 추락 위험,고소작업 안전대 사용,,,
507,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",모터카 상부 작업대 작업시 추락 위험,웨어러블 조끼 착용,,,
508,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",모터카 상부 작업대 작업시 추락 위험,모터카 이동전 경고 방송,,,
509,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",모터카 상부 작업대 작업시 추락 위험,상판작업대 보조 안전난간 사용,,,
510,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",공기구 취급불량으로 인한 안전사고 위험,보호장갑 착용,,,
511,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",공기구 취급불량으로 인한 안전사고 위험,적정 공기구 사용,,,
512,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",공기구 취급불량으로 인한 안전사고 위험,2인1조 안전작업 시행,,,
513,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",공기구 취급불량으로 인한 안전사고 위험,몸의 균형유지상태서 작업시행,,,
514,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,고소작업 안전대 사용,,,
515,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,웨어러블 조끼 착용,,,
516,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,모터카 이동전 경고 방송,,,
517,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,상판작업대 보조 안전난간 사용,,,
518,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,차단되지 않은 선로의 근접 작업금지,,,
519,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",중량물 취급 시 불안전한 자세로 안전사고 위험,보호장갑 착용,,,
520,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",중량물 취급 시 불안전한 자세로 안전사고 위험,2인1조 안전작업 시행,,,
521,경북본부,안동전기사업소,,"구분장치(2중에어섹션, FS섹숀, 에어조인트) 점검․보수",중량물 취급 시 불안전한 자세로 안전사고 위험,몸의 균형유지상태서 작업시행,,,
522,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",단전 미 확인으로 인한 감전 위험,검전기로 단전 확인,,,
523,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",단전 미 확인으로 인한 감전 위험,활선경보장치 착용,,,
524,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",단전 미 확인으로 인한 감전 위험,2인1조 안전작업 시행,,,
525,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",모터카 상부 작업대 작업시 추락 위험,고소작업 안전대 사용,,,
526,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",모터카 상부 작업대 작업시 추락 위험,웨어러블 조끼 착용,,,
527,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",모터카 상부 작업대 작업시 추락 위험,모터카 이동전 경고 방송,,,
528,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",모터카 상부 작업대 작업시 추락 위험,상판작업대 보조 안전난간 사용,,,
529,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",공기구 취급불량으로 인한 안전사고 위험,보호장갑 착용,,,
530,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",공기구 취급불량으로 인한 안전사고 위험,적정 공기구 사용,,,
531,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",공기구 취급불량으로 인한 안전사고 위험,2인1조 안전작업 시행,,,
532,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",공기구 취급불량으로 인한 안전사고 위험,몸의 균형유지상태서 작업시행,,,
533,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,고소작업 안전대 사용,,,
534,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,웨어러블 조끼 착용,,,
535,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,모터카 이동전 경고 방송,,,
536,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,상판작업대 보조 안전난간 사용,,,
537,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",작업대 급격한 회전으로 인한 충돌 및 추락 위험,차단되지 않은 선로의 근접 작업금지,,,
538,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",중량물 취급 시 불안전한 자세로 안전사고 위험,보호장갑 착용,,,
539,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",중량물 취급 시 불안전한 자세로 안전사고 위험,2인1조 안전작업 시행,,,
540,경북본부,안동전기사업소,,"자동장력조정장치(활차식,스프링식) 점검보수",중량물 취급 시 불안전한 자세로 안전사고 위험,몸의 균형유지상태서 작업시행,,,
541,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,전철주 승주작업 시 불안전한 자세에 의한 추락 위험,고소작업 안전대 사용,,,
542,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,전철주 승주작업 시 불안전한 자세에 의한 추락 위험,웨어러블 조끼 착용,,,
543,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,전철주 승주작업 시 불안전한 자세에 의한 추락 위험,지적확인 환호응답 철저,,,
544,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,전철주 승주작업 시 불안전한 자세에 의한 추락 위험,몸의 균형유지상태서 작업시행,,,
545,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,안전대 체결 불량에 따른 추락 위험,고소작업 안전대 사용,,,
546,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,안전대 체결 불량에 따른 추락 위험,웨어러블 조끼 착용,,,
547,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,안전대 체결 불량에 따른 추락 위험,지적확인 환호응답 철저,,,
548,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,안전대 체결 불량에 따른 추락 위험,몸의 균형유지상태서 작업시행,,,
549,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,고소 작업시 불안전한 자세에 의한 추락 위험,고소작업 안전대 사용,,,
550,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,고소 작업시 불안전한 자세에 의한 추락 위험,웨어러블 조끼 착용,,,
551,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,고소 작업시 불안전한 자세에 의한 추락 위험,지적확인 환호응답 철저,,,
552,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,고소 작업시 불안전한 자세에 의한 추락 위험,몸의 균형유지상태서 작업시행,,,
553,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,점검 보수 중 공구 사용시 협착 위험,보호장갑 착용,,,
554,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,점검 보수 중 공구 사용시 협착 위험,2인1조 안전작업 시행,,,
555,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,점검 보수 중 공구 사용시 협착 위험,몸의 균형유지상태서 작업시행,,,
556,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,단전 미 확인으로 인한 감전 위험,검전기로 단전 확인,,,
557,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,단전 미 확인으로 인한 감전 위험,활선경보장치 착용,,,
558,경북본부,안동전기사업소,,피뢰기 및 급전케이블 점검보수,단전 미 확인으로 인한 감전 위험,2인1조 안전작업 시행,,,
559,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,단전 미확인에 의한 감전 위험 ,검전기로 단전 확인,,,
560,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,단전 미확인에 의한 감전 위험 ,활선경보장치 착용,,,
561,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,단전 미확인에 의한 감전 위험 ,2인1조 안전작업 시행,,,
562,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,모터카 상부 작업대 작업시 추락 위험,고소작업 안전대 사용,,,
563,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,모터카 상부 작업대 작업시 추락 위험,웨어러블 조끼 착용,,,
564,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,모터카 상부 작업대 작업시 추락 위험,모터카 이동전 경고 방송,,,
565,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,모터카 상부 작업대 작업시 추락 위험,상판작업대 보조 안전난간 사용,,,
566,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,공기구 취급불량으로 인한 안전사고 위험,보호장갑 착용,,,
567,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,공기구 취급불량으로 인한 안전사고 위험,적정 공기구 사용,,,
568,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,공기구 취급불량으로 인한 안전사고 위험,2인1조 안전작업 시행,,,
569,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,공기구 취급불량으로 인한 안전사고 위험,몸의 균형유지상태서 작업시행,,,
570,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,작업대 급격한 회전으로 인한 충돌 및 추락 위험,고소작업 안전대 사용,,,
571,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,작업대 급격한 회전으로 인한 충돌 및 추락 위험,웨어러블 조끼 착용,,,
572,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,작업대 급격한 회전으로 인한 충돌 및 추락 위험,모터카 이동전 경고 방송,,,
573,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,작업대 급격한 회전으로 인한 충돌 및 추락 위험,상판작업대 보조 안전난간 사용,,,
574,경북본부,안동전기사업소,,건넘선장치(평면교차) 점검보수,작업대 급격한 회전으로 인한 충돌 및 추락 위험,차단되지 않은 선로의 근접 작업금지,,,
575,경북본부,안동전기사업소,,까치집 제거,선로변 작업 시 열차 접촉 위험,선로무단 횡단금지,,,
576,경북본부,안동전기사업소,,까치집 제거,선로변 작업 시 열차 접촉 위험,2인1조 열차운행상황 예의주시,,,
577,경북본부,안동전기사업소,,까치집 제거,선로변 작업 시 열차 접촉 위험,인접역 열차 운행상황정보 수집,,,
578,경북본부,안동전기사업소,,까치집 제거,선로변 작업 시 열차 접촉 위험,열차접근 경보앱 사용,,,
579,경북본부,안동전기사업소,,까치집 제거,비산물 낙하로 인한 신체접촉 부상 위험,보호장갑 착용,,,
580,경북본부,안동전기사업소,,까치집 제거,비산물 낙하로 인한 신체접촉 부상 위험,보호안경 착용,,,
581,경북본부,안동전기사업소,,까치집 제거,비산물 낙하로 인한 신체접촉 부상 위험,2인1조 안전작업 시행,,,
582,경북본부,안동전기사업소,,까치집 제거,절연봉 취급 시 근골격계 부상 위험 ,보호장갑 착용,,,
583,경북본부,안동전기사업소,,까치집 제거,절연봉 취급 시 근골격계 부상 위험 ,보호안경 착용,,,
584,경북본부,안동전기사업소,,까치집 제거,절연봉 취급 시 근골격계 부상 위험 ,2인1조 안전작업 시행,,,
585,경북본부,안동전기사업소,,까치집 제거,절연봉 취급 시 근골격계 부상 위험 ,몸의 균형유지상태서 작업시행,,,
