번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
208,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,협소한 작업공간에서의 불안정한 자세로 인한 요통 등 근골격계 질환,작업 전 스트레칭 실시,2,2,4
208,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,협소한 작업공간에서의 불안정한 자세로 인한 요통 등 근골격계 질환,작업공간 확보,2,2,4
208,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,협소한 작업공간에서의 불안정한 자세로 인한 요통 등 근골격계 질환,안전보호구 착용,2,2,4
209,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,부하상태 조작 중 혼촉에 의한 감전,안전보호구 착용,2,3,6
209,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,부하상태 조작 중 혼촉에 의한 감전,안전교육 실시,2,3,6
210,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,"계측기, 공구류 사용 시 오취급 및 부주의한 사용으로 쇼크에 인한 넘어짐",안전보호구 착용,2,3,6
210,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,"계측기, 공구류 사용 시 오취급 및 부주의한 사용으로 쇼크에 인한 넘어짐",안전교육 실시,2,3,6
210,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,"계측기, 공구류 사용 시 오취급 및 부주의한 사용으로 쇼크에 인한 넘어짐",안전수칙 및 작업매뉴얼 숙지,2,3,6
211,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,"단자류 및 함체 점검 시 긁힘, 베임",안전보호구 착용,3,2,6
211,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,"단자류 및 함체 점검 시 긁힘, 베임",안전수칙 및 작업매뉴얼 숙지,3,2,6
212,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,금속제 단자 혼촉 시 합선으로 인한 화상 및 감전,안전보호구 착용,2,3,6
212,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,금속제 단자 혼촉 시 합선으로 인한 화상 및 감전,안전수칙 및 작업매뉴얼 숙지,2,3,6
213,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,축전지 단자 오결선에 따른 쇼크에 의한 넘어짐 부딪힘,안전보호구 착용,2,3,6
213,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,축전지 단자 오결선에 따른 쇼크에 의한 넘어짐 부딪힘,안전수칙 및 작업매뉴얼 숙지,2,3,6
213,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,축전지 단자 오결선에 따른 쇼크에 의한 넘어짐 부딪힘,결선도 확인,2,3,6
214,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,축전지 교체 시 케이블 접속·충전부 접촉으로 인한 감전 및 화상,안전보호구 착용,2,3,6
214,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,축전지 교체 시 케이블 접속·충전부 접촉으로 인한 감전 및 화상,안전수칙 및 작업매뉴얼 숙지,2,3,6
214,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,축전지 교체 시 케이블 접속·충전부 접촉으로 인한 감전 및 화상,결선도 확인,2,3,6
215,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,축전지 교체 시 중량물 운반에 의한 허리 부상 등 근골격계 질환 ，및 낙하에 따른 깔림,작업 전 스트레칭 실시,2,2,4
215,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,축전지 교체 시 중량물 운반에 의한 허리 부상 등 근골격계 질환 ，및 낙하에 따른 깔림,작업공간 확보,2,2,4
215,서울본부,서울전기사업소,중앙통신,전원장치 점검   ,축전지 교체 시 중량물 운반에 의한 허리 부상 등 근골격계 질환 ，및 낙하에 따른 깔림,안전보호구 착용,2,2,4
216,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,작업공간 협소에 따른 근골격계 질환, 안전보호구 착용,2,2,4
216,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,작업공간 협소에 따른 근골격계 질환, 작업 전 스트레칭 및 작업공간 확보,2,2,4
217,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,협소한 공간 내 먼지 과다 흡입에 따른 진폐 우려, 방진마스크 착용 ,2,2,4
217,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,협소한 공간 내 먼지 과다 흡입에 따른 진폐 우려, 작업 전 환기 또는 출입문 개방 후 작업,2,2,4
218,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,영상감시설비 장비랙 문 여닫을 시 손가락 끼임, 작업 전 안전교육(위험예지훈련) 철저 ,2,1,2
218,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,영상감시설비 장비랙 문 여닫을 시 손가락 끼임," 작업 중 주의, 보호구(장갑) 착용",2,1,2
218,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,영상감시설비 장비랙 문 여닫을 시 손가락 끼임, 작업공간 확보,2,1,2
219,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,고소 작업 시 사다리 전도에 따른 떨어짐 및 공구 낙하로 인한 맞음, 2인 1조 작업,2,2,4
219,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,고소 작업 시 사다리 전도에 따른 떨어짐 및 공구 낙하로 인한 맞음," 사다리 아웃트리거, 안전펜스 설치",2,2,4
219,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,고소 작업 시 사다리 전도에 따른 떨어짐 및 공구 낙하로 인한 맞음, 안전대·웨어러블 안전조끼 착용,2,2,4
220,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,고소 작업 시 전차선 접촉에 의한 감전, 2인 1조 작업,2,3,6
220,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,고소 작업 시 전차선 접촉에 의한 감전, 작업 이격거리 확보,2,3,6
220,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,고소 작업 시 전차선 접촉에 의한 감전, 검전기 지참 후 작업,2,3,6
220,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,고소 작업 시 전차선 접촉에 의한 감전, 작업공구 운반 시 눕혀서 이동,2,3,6
221,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,"천장 및 트레이 내 작업 시 불균형 및 무리한 동작, 떨어짐", 2인 1조 작업,2,2,4
221,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,"천장 및 트레이 내 작업 시 불균형 및 무리한 동작, 떨어짐", 작업 전 준비운동,2,2,4
221,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,"천장 및 트레이 내 작업 시 불균형 및 무리한 동작, 떨어짐", 안전보호구·안전대 착용,2,2,4
222,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,사다리 고소 작업 시 떨어짐, 2인 1조 작업,2,3,6
222,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,사다리 고소 작업 시 떨어짐, 사다리 아웃트리거 설치,2,3,6
222,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,사다리 고소 작업 시 떨어짐, 안전대·웨어러블 안전조끼 착용,2,3,6
222,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,사다리 고소 작업 시 떨어짐, 사다리 사용지침에 따른 작업,2,3,6
223,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,선로변 고소 작업 시 전차선 접촉에 의한 감전, 2인 1조 작업,2,3,6
223,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,선로변 고소 작업 시 전차선 접촉에 의한 감전, 작업 이격거리 확보,2,3,6
223,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,선로변 고소 작업 시 전차선 접촉에 의한 감전, 검전기 지참 후 작업,2,3,6
224,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,선로 출입에 의한 열차접촉 및 감전," 운전협의, 열차 감시 철저",2,3,6
224,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,선로 출입에 의한 열차접촉 및 감전, 열차접근경보앱 활성화,2,3,6
224,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,선로 출입에 의한 열차접촉 및 감전, 열차 대향 및 선로 외측 이동,2,3,6
225,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,선로 이동 시 넘어짐, 선로 순회 시 중목 절연화 착용,3,2,6
225,서울본부,서울전기사업소,중앙통신,영상감시설비 점검,선로 이동 시 넘어짐, 선로 외방 이동 ,3,2,6
226,서울본부,서울전기사업소,중앙통신,방송설비점검   ,작업공간 협소에 따른 근골격계 질환, 안전보호구 착용,2,2,4
226,서울본부,서울전기사업소,중앙통신,방송설비점검   ,작업공간 협소에 따른 근골격계 질환, 작업 전 스트레칭 및 작업공간 확보,2,2,4
227,서울본부,서울전기사업소,중앙통신,방송설비점검   ,방송설비 랙 문 여닫을 시 손가락 끼임, 작업 전 안전교육(위험예지훈련) 철저 ,2,1,2
227,서울본부,서울전기사업소,중앙통신,방송설비점검   ,방송설비 랙 문 여닫을 시 손가락 끼임," 작업 중 주의, 보호구(장갑) 착용",2,1,2
227,서울본부,서울전기사업소,중앙통신,방송설비점검   ,방송설비 랙 문 여닫을 시 손가락 끼임, 작업공간 확보,2,1,2
228,서울본부,서울전기사업소,중앙통신,방송설비점검   ,고소 작업 시 사다리 전도에 따른 떨어짐 및 공구 낙하로 인한 맞음, 2인 1조 작업,2,2,4
228,서울본부,서울전기사업소,중앙통신,방송설비점검   ,고소 작업 시 사다리 전도에 따른 떨어짐 및 공구 낙하로 인한 맞음," 사다리 아웃트리거, 안전펜스 설치",2,2,4
228,서울본부,서울전기사업소,중앙통신,방송설비점검   ,고소 작업 시 사다리 전도에 따른 떨어짐 및 공구 낙하로 인한 맞음, 안전대·웨어러블 안전조끼 착용,2,2,4
229,서울본부,서울전기사업소,중앙통신,방송설비점검   ,고소 작업 시 전차선 접촉에 의한 감전, 2인 1조 작업,2,4,8
229,서울본부,서울전기사업소,중앙통신,방송설비점검   ,고소 작업 시 전차선 접촉에 의한 감전, 작업 이격거리 확보,2,4,8
229,서울본부,서울전기사업소,중앙통신,방송설비점검   ,고소 작업 시 전차선 접촉에 의한 감전, 검전기 지참 후 작업,2,4,8
229,서울본부,서울전기사업소,중앙통신,방송설비점검   ,고소 작업 시 전차선 접촉에 의한 감전, 작업공구 운반 시 눕혀서 이동,2,4,8
230,서울본부,서울전기사업소,중앙통신,방송설비점검   ,"천장 및 트레이 내 케이블 작업 시 불균형 및 무리한 동작, 떨어짐", 2인 1조 작업,2,3,6
230,서울본부,서울전기사업소,중앙통신,방송설비점검   ,"천장 및 트레이 내 케이블 작업 시 불균형 및 무리한 동작, 떨어짐", 작업 전 준비운동,2,3,6
230,서울본부,서울전기사업소,중앙통신,방송설비점검   ,"천장 및 트레이 내 케이블 작업 시 불균형 및 무리한 동작, 떨어짐", 안전보호구·안전대 착용,2,3,6
231,서울본부,서울전기사업소,중앙통신,방송설비점검   ,스피커 점검 시 부적절한 음량에 의한 난청, 작업 전 앰프 볼륨 최소화,1,2,2
231,서울본부,서울전기사업소,중앙통신,방송설비점검   ,스피커 점검 시 부적절한 음량에 의한 난청, 2인 1조로 실 작업자는 귀마개 착용하고 다른 작업자가 음량 체크,1,2,2
232,서울본부,서울전기사업소,중앙통신,배선반 및 구내회선 점검,협소한 작업 공간에서의 불안정한 자세로 인한 근골격계 질환 , 안전보호구 착용,2,2,4
232,서울본부,서울전기사업소,중앙통신,배선반 및 구내회선 점검,협소한 작업 공간에서의 불안정한 자세로 인한 근골격계 질환 , 작업 전 스트레칭 및 작업공간 확보,2,2,4
233,서울본부,서울전기사업소,중앙통신,배선반 및 구내회선 점검,"단자대, 단자함 점검 시 날카로운 부분에 베임·긁힘", 안전보호구 착용,3,1,3
233,서울본부,서울전기사업소,중앙통신,배선반 및 구내회선 점검,"단자대, 단자함 점검 시 날카로운 부분에 베임·긁힘", 작업 전 공간 확보,3,1,3
233,서울본부,서울전기사업소,중앙통신,배선반 및 구내회선 점검,"단자대, 단자함 점검 시 날카로운 부분에 베임·긁힘", 모서리 보호가드 설치,3,1,3
234,서울본부,서울전기사업소,중앙통신,배선반 및 구내회선 점검,"발디딤대 등에서 떨어짐, 넘어짐 ", 편평한 곳에 발 디딤대를 설치 후 작업,2,2,4
235,서울본부,서울전기사업소,중앙통신,배선반 및 구내회선 점검,"통신케이블 절연저항 측정 시 잔류에 의한 감전에 따른 떨어짐, 넘어짐, 부딪힘", 작업 전 방전 철저,2,2,4
235,서울본부,서울전기사업소,중앙통신,배선반 및 구내회선 점검,"통신케이블 절연저항 측정 시 잔류에 의한 감전에 따른 떨어짐, 넘어짐, 부딪힘", 안전보호구 착용,2,2,4
236,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,맨홀 뚜껑 운반 시 뚜껑에 손·발 끼임,전용 공구 사용,2,3,6
237,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,선로 순회 시 미끄러져 넘어짐,중목 안전화 착용,3,2,6
237,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,선로 순회 시 미끄러져 넘어짐,선로 외측 순회,3,2,6
237,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,선로 순회 시 미끄러져 넘어짐,잡담·핸드폰 금지,3,2,6
237,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,선로 순회 시 미끄러져 넘어짐,준비운동 철저,3,2,6
238,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,맨홀 내 통신케이블 점검 시 유해가스 중독,가스측정기 측정 후 점검,1,3,3
238,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,맨홀 내 통신케이블 점검 시 유해가스 중독,충분한 환기 후 작업,1,3,3
238,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,맨홀 내 통신케이블 점검 시 유해가스 중독,2인1조 작업,1,3,3
239,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,맨홀 뚜껑 여·닫을시 근골격계 질환,작업전 충분한 스트레칭시행,2,2,4
239,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,맨홀 뚜껑 여·닫을시 근골격계 질환, 2인 이상 운반,2,2,4
240,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,"먼지, 분진 등에 의한 진폐",방진마스크 착용,2,2,4
241,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,혹서기 더위에 의한 온열질환, 한낮작업 지양,2,2,4
241,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,혹서기 더위에 의한 온열질환, 충분한 휴식 및 수분섭취,2,2,4
242,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,맨홀 내 통신케이블 점검 시 추락,맨홀주변 안전팬스 설치,2,3,6
243,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,선로 순회점검시 열차 충돌,안전장구 착용,1,4,4
243,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,선로 순회점검시 열차 충돌,운전정보 협의철저,1,4,4
243,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,선로 순회점검시 열차 충돌,열차접근경보앱 활용,1,4,4
243,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,선로 순회점검시 열차 충돌,위험예지·지적확인 환호응답,1,4,4
243,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검 ,선로 순회점검시 열차 충돌,열차감시원 배치(휴대품소지),1,4,4
244,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,작업시 불안전한 자세에 의한 근골격계 질환,산업안전보건교육,2,2,4
244,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,작업시 불안전한 자세에 의한 근골격계 질환,작업 전 스트레칭 철저 ,2,2,4
244,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,작업시 불안전한 자세에 의한 근골격계 질환,안전보호구 착용 ,2,2,4
245,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로 순회 시 미끄러져 넘어짐,중목 안전화 착용,2,2,4
245,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로 순회 시 미끄러져 넘어짐,선로 외측 순회,2,2,4
245,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로 순회 시 미끄러져 넘어짐,잡담·핸드폰 금지,2,2,4
245,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로 순회 시 미끄러져 넘어짐,준비운동 철저,2,2,4
246,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,혹서기 더위에 의한 온열질환 발생, 한낮작업 지양,2,2,4
246,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,혹서기 더위에 의한 온열질환 발생," 충분한 휴식 및 수분섭취, ",2,2,4
247,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,점검시 주변 환경이 어두워 긁힘·부딪힘,안전모 헤드램프 착용,2,2,4
248,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로변 이동 시 열차충돌 위험,산업안전보건교육,2,4,8
248,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로변 이동 시 열차충돌 위험,운전정보 협의철저,2,4,8
248,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로변 이동 시 열차충돌 위험,열차접근경보앱 활용,2,4,8
248,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로변 이동 시 열차충돌 위험,위험예지·지적확인 환호응답,2,4,8
248,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로변 이동 시 열차충돌 위험,열차 대항 방향으로,2,4,8
248,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로변 이동 시 열차충돌 위험,선로 진입,2,4,8
248,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로변 이동 시 열차충돌 위험,최대한 선로에서 떨어져서 이동 ,2,4,8
248,서울본부,서울전기사업소,중앙통신,케이블 및 관로 점검,선로변 이동 시 열차충돌 위험,"2인이상 선로 진입, 열차감시 철저 ",2,4,8
249,서울본부,서울전기사업소,중앙통신, 비상통화장치 점검 ,비상통화장치의 외함의 날카로운 부위에 베임·긁힘 ,산업안전보건교육,3,1,3
249,서울본부,서울전기사업소,중앙통신, 비상통화장치 점검 ,비상통화장치의 외함의 날카로운 부위에 베임·긁힘 ,작업용 장갑 착용,3,1,3
250,서울본부,서울전기사업소,중앙통신, 비상통화장치 점검 ,작업시 불안전한 자세에 의한 근골격계 질환,산업안전보건교육,2,2,4
250,서울본부,서울전기사업소,중앙통신, 비상통화장치 점검 ,작업시 불안전한 자세에 의한 근골격계 질환,작업 전 스트레칭 철저 ,2,2,4
250,서울본부,서울전기사업소,중앙통신, 비상통화장치 점검 ,작업시 불안전한 자세에 의한 근골격계 질환,안전보호구 착용 ,2,2,4
251,서울본부,서울전기사업소,중앙통신, 비상통화장치 점검 ,바닥 물기에 의한 미끄러짐 넘어짐,작업전 물기 확인 및 물기,2,2,4
251,서울본부,서울전기사업소,중앙통신, 비상통화장치 점검 ,바닥 물기에 의한 미끄러짐 넘어짐, 제거후 작업,2,2,4
252,서울본부,서울전기사업소,중앙통신,통신실 순회점검,협소한 공간내 부딪힘,모서리부분 보호가드설치 및 위험 표지 설치,2,2,4
252,서울본부,서울전기사업소,중앙통신,통신실 순회점검,협소한 공간내 부딪힘, 안전보호구 착용,2,2,4
253,서울본부,서울전기사업소,중앙통신,통신실 순회점검,플로어덕트 고정불량으로 발빠짐,산업안전보건교육,2,2,4
253,서울본부,서울전기사업소,중앙통신,통신실 순회점검,플로어덕트 고정불량으로 발빠짐,불량 플로어덕트 발견 시 바로 조치 요청 ,2,2,4
253,서울본부,서울전기사업소,중앙통신,통신실 순회점검,플로어덕트 고정불량으로 발빠짐,안전화 착용,2,2,4
254,서울본부,서울전기사업소,중앙통신,창고정리,선반 모서리 마감불량 부분 접촉,모서리 부분에 라운딩 처리 ,2,2,4
255,서울본부,서울전기사업소,중앙통신,창고정리,선반 위 적재물 낙하물건에 맞음,산업안전보건교육,2,2,4
255,서울본부,서울전기사업소,중앙통신,창고정리,선반 위 적재물 낙하물건에 맞음,선반 상부에는 경량물 보관,2,2,4
255,서울본부,서울전기사업소,중앙통신,창고정리,선반 위 적재물 낙하물건에 맞음,(중량물은 선반 하부에 보관),2,2,4
255,서울본부,서울전기사업소,중앙통신,창고정리,선반 위 적재물 낙하물건에 맞음,정리정돈,2,2,4
255,서울본부,서울전기사업소,중앙통신,창고정리,선반 위 적재물 낙하물건에 맞음,안전보호구 착용,2,2,4
256,서울본부,서울전기사업소,중앙통신,창고정리,중량물 취급 시 근골격계 부상 위험,산업안전보건교육,2,2,4
256,서울본부,서울전기사업소,중앙통신,창고정리,중량물 취급 시 근골격계 부상 위험,선반 상부에는 경량물 보관,2,2,4
256,서울본부,서울전기사업소,중앙통신,창고정리,중량물 취급 시 근골격계 부상 위험,(중량물은 선반 하부에 보관),2,2,4
256,서울본부,서울전기사업소,중앙통신,창고정리,중량물 취급 시 근골격계 부상 위험,정리정돈,2,2,4
256,서울본부,서울전기사업소,중앙통신,창고정리,중량물 취급 시 근골격계 부상 위험,안전보호구 착용,2,2,4
257,서울본부,서울전기사업소,중앙통신,이례사항 발생 시,야간 관용차 하차시 발 디딛는 부분이 안보여서 발목을 삐끗함, 안전,1,2,2
257,서울본부,서울전기사업소,중앙통신,이례사항 발생 시,야간 관용차 하차시 발 디딛는 부분이 안보여서 발목을 삐끗함,차량승하차시 발디딛는 곳을 확인 후 안전하게 하차한다.,1,2,2
257,서울본부,서울전기사업소,중앙통신,이례사항 발생 시,야간 관용차 하차시 발 디딛는 부분이 안보여서 발목을 삐끗함,"발 디딛는 곳이 불안정할시, 차량을 이동하여 안전한 곳에서 하차한다.보호구 착용",1,2,2
257,서울본부,서울전기사업소,중앙통신,이례사항 발생 시,야간 관용차 하차시 발 디딛는 부분이 안보여서 발목을 삐끗함, 작업 전 스트레칭 및 작업공간 확보,1,2,2
258,서울본부,서울전기사업소,용산통신,광단국장치 점검,에어컴프레서 등 분해·세척 시 중량물 운반에 따라 허리 부상 등 근골격계 질환,2인1조 작업,2,3,6
258,서울본부,서울전기사업소,용산통신,광단국장치 점검,에어컴프레서 등 분해·세척 시 중량물 운반에 따라 허리 부상 등 근골격계 질환,중량물 취급 전 스트레칭 실시,2,3,6
258,서울본부,서울전기사업소,용산통신,광단국장치 점검,에어컴프레서 등 분해·세척 시 중량물 운반에 따라 허리 부상 등 근골격계 질환,기계기구 사용법 숙지,2,3,6
259,서울본부,서울전기사업소,용산통신,광단국장치 점검,금속제 단자 접촉에 의한 베임·긁힘,안전보호구 착용,2,1,2
260,서울본부,서울전기사업소,용산통신,광단국장치 점검,에어컴프레서의 고압으로 공구 날림에 의한 부딪힘,안전보호구 착용,2,2,4
260,서울본부,서울전기사업소,용산통신,광단국장치 점검,에어컴프레서의 고압으로 공구 날림에 의한 부딪힘,안전수칙 및 작업매뉴얼 숙지,2,2,4
261,서울본부,서울전기사업소,용산통신,광단국장치 점검,"분해점검 시 먼지,분진으로 인한 진폐",안전보호구 착용,2,2,4
261,서울본부,서울전기사업소,용산통신,광단국장치 점검,"분해점검 시 먼지,분진으로 인한 진폐",작업 전 충분한 환기,2,2,4
262,서울본부,서울전기사업소,용산통신,광단국장치 점검,광케이블 레벨 측정 시 광원점에 의한 시력저하 위험 ,작업집중도 유지,1,2,2
262,서울본부,서울전기사업소,용산통신,광단국장치 점검,광케이블 레벨 측정 시 광원점에 의한 시력저하 위험 ,안전수칙 및 작업매뉴얼 숙지,1,2,2
262,서울본부,서울전기사업소,용산통신,광단국장치 점검,광케이블 레벨 측정 시 광원점에 의한 시력저하 위험 ,계측기 사용법 교육,1,2,2
263,서울본부,서울전기사업소,용산통신,광단국장치 점검,광유니트 탈실장 시 레버조작할 때 무리한 힘을 가하면 손가락 부상,안전보호구 착용,2,1,2
264,서울본부,서울전기사업소,용산통신,교환장치 점검 ,구부린 자세로 인한 관절 통증 등 근골격계 질환,작업 전 스트레칭 실시,2,2,4
265,서울본부,서울전기사업소,용산통신,교환장치 점검 ,"공구류 사용에 따른 부상(베임, 긁힘)",안전보호구 착용,2,1,2
265,서울본부,서울전기사업소,용산통신,교환장치 점검 ,"공구류 사용에 따른 부상(베임, 긁힘)",안전교육 실시,2,1,2
266,서울본부,서울전기사업소,용산통신,교환장치 점검 ,카드 탈·실장 시 정전기 쇼크로 인한 넘어짐,정전기 밴드 착용,2,1,2
266,서울본부,서울전기사업소,용산통신,교환장치 점검 ,카드 탈·실장 시 정전기 쇼크로 인한 넘어짐,안전보호구 착용,2,1,2
267,서울본부,서울전기사업소,용산통신,교환장치 점검 ,AC전압 측정 시 혼촉에 의한 감전,안전수칙 및 작업매뉴얼 숙지,2,3,6
267,서울본부,서울전기사업소,용산통신,교환장치 점검 ,AC전압 측정 시 혼촉에 의한 감전,안전보호구 착용,2,3,6
268,서울본부,서울전기사업소,용산통신,교환장치 점검 ,"MDF 회선 작업 시 날카로운 부분에 의한 베임, 긁힘",안전보호구 착용,2,1,2
268,서울본부,서울전기사업소,용산통신,교환장치 점검 ,"MDF 회선 작업 시 날카로운 부분에 의한 베임, 긁힘",안전교육 실시,2,1,2
269,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",축전지 교체 시 중량물 운반에 의한 허리 부상 등 근골격계 질환 ，및 낙하에 따른 깔림,작업 전 스트레칭 실시작,3,2,6
269,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",축전지 교체 시 중량물 운반에 의한 허리 부상 등 근골격계 질환 ，및 낙하에 따른 깔림,작업공간 확보,3,2,6
269,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",축전지 교체 시 중량물 운반에 의한 허리 부상 등 근골격계 질환 ，및 낙하에 따른 깔림,안전보호구 착용,3,2,6
270,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",축전지 교체 시 케이블 접속·충전부 접촉으로 인한 감전 및 화상,안전보호구 착용　,2,3,6
270,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",축전지 교체 시 케이블 접속·충전부 접촉으로 인한 감전 및 화상,안전수칙 및 작업매뉴얼 숙지,2,3,6
270,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",축전지 교체 시 케이블 접속·충전부 접촉으로 인한 감전 및 화상,결선도 확인,2,3,6
271,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검","단자류 및 함체 점검 시 긁힘, 베임",안전보호구 착용,2,1,2
271,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검","단자류 및 함체 점검 시 긁힘, 베임",안전수칙 및 작업매뉴얼 숙지,2,1,2
272,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검","계측기, 공구류 사용 시 오취급 및 부주의한 사용으로 쇼크에 인한 넘어짐",안전보호구 착용,2,2,4
272,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검","계측기, 공구류 사용 시 오취급 및 부주의한 사용으로 쇼크에 인한 넘어짐",안전교육 실시,2,2,4
272,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검","계측기, 공구류 사용 시 오취급 및 부주의한 사용으로 쇼크에 인한 넘어짐",안전수칙 및 작업매뉴얼 숙지,2,2,4
273,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",부하상태 조작 중 혼촉에 의한 감전,안전보호구 착용,3,2,6
273,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",부하상태 조작 중 혼촉에 의한 감전,안전교육 실시,3,2,6
274,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",작업공간 협소에 따른 부딪힘 발생,안전보호구 착용,2,1,2
274,서울본부,서울전기사업소,용산통신,"정류기,UPS,축전지 점검",작업공간 협소에 따른 부딪힘 발생,작업 전 스트레칭 및 작업공간 확보,2,1,2
275,서울본부,서울전기사업소,용산통신,영상감시설비 점검,작업공간 협소에 따른 근골격계 질환,안전보호구 착용,1,2,2
