번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
316,대전충남본부,계롱전기사업소,,#REF!,철제분전함 등 날카로운곳에 베어 신체 부상의 위험이 있다,안전장갑 등 안전보호구 착용,,,
317,대전충남본부,계롱전기사업소,,지장수목 제거작업,"지장수목 제거 시 톱, 낫에 베일 위험이 있다.",작업 전 안전교육 시행,,,
318,대전충남본부,계롱전기사업소,,지장수목 제거작업,"지장수목 제거 시 톱, 낫에 베일 위험이 있다.","출무전 톱, 낫 균열 등 점검",,,
319,대전충남본부,계롱전기사업소,,지장수목 제거작업,"지장수목 제거 시 톱, 낫에 베일 위험이 있다.",이동시 보호 커버 취부,,,
320,대전충남본부,계롱전기사업소,,지장수목 제거작업,"지장수목 제거 시 톱, 낫에 베일 위험이 있다.",안전장갑 등 보호구 착용,,,
321,대전충남본부,계롱전기사업소,,지장수목 제거작업,주변지장수목 및 제거하는 지장수목과 충돌의 위험이 있다,작업 전 안전교육 시행,,,
322,대전충남본부,계롱전기사업소,,지장수목 제거작업,주변지장수목 및 제거하는 지장수목과 충돌의 위험이 있다,작업 시 2인1조로 작업,,,
323,대전충남본부,계롱전기사업소,,지장수목 제거작업,주변지장수목 및 제거하는 지장수목과 충돌의 위험이 있다,진행방향 반대편으로 수목 쓰러뜨림,,,
324,대전충남본부,계롱전기사업소,,지장수목 제거작업,쓰러뜨린 지장수목에 걸리거나 비탈면 작업 및 이동 중 전도의 위험이 있다.,작업 전 안전교육 시행,,,
325,대전충남본부,계롱전기사업소,,지장수목 제거작업,쓰러뜨린 지장수목에 걸리거나 비탈면 작업 및 이동 중 전도의 위험이 있다.,작업 시 2인1조로 작업,,,
326,대전충남본부,계롱전기사업소,,지장수목 제거작업,쓰러뜨린 지장수목에 걸리거나 비탈면 작업 및 이동 중 전도의 위험이 있다.,수목제거 전 낫으로 주변 수풀 선 제거,,,
327,대전충남본부,계롱전기사업소,,지장수목 제거작업,쓰러뜨린 지장수목에 걸리거나 비탈면 작업 및 이동 중 전도의 위험이 있다.,이동 중 지형지물 확인 철저,,,
328,대전충남본부,계롱전기사업소,,지장수목 제거작업,이동 및 작업 중 운행 중인 열차와 충돌위험이 있다,작업 전 안전교육 시행,,,
329,대전충남본부,계롱전기사업소,,지장수목 제거작업,이동 및 작업 중 운행 중인 열차와 충돌위험이 있다,선로이동시 열차 대향방향 이동 및 반대선 대피 금지,,,
330,대전충남본부,계롱전기사업소,,지장수목 제거작업,이동 및 작업 중 운행 중인 열차와 충돌위험이 있다,이동 중 전방 주시 철저,,,
331,대전충남본부,계롱전기사업소,,지장수목 제거작업,이동 및 작업 중 운행 중인 열차와 충돌위험이 있다,선로 외측에서 작업 시행 및 열차접근시 작업 중지,,,
332,대전충남본부,계롱전기사업소,,지장수목 제거작업,이동 및 작업 중 운행 중인 열차와 충돌위험이 있다,열차감시자 배치,,,
333,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",충전부 접촉에 의한 감전 및 화상의 위험이 있다,작업 전 안전교육,,,
334,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",충전부 접촉에 의한 감전 및 화상의 위험이 있다,지적확인 환호응답 시행,,,
335,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",충전부 접촉에 의한 감전 및 화상의 위험이 있다,미숙달자 작업 시행 금지,,,
336,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",충전부 접촉에 의한 감전 및 화상의 위험이 있다,안전장갑 등 안전보호구 착용,,,
337,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",측정작업 및 케이블 분리시 감전 및 화상의 위험이 있다.,작업 전 안전교육 시행,,,
338,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",측정작업 및 케이블 분리시 감전 및 화상의 위험이 있다.,절연장갑등 안전보호구 착용,,,
339,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",측정작업 및 케이블 분리시 감전 및 화상의 위험이 있다.,급전계통도 숙지,,,
340,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",측정작업 및 케이블 분리시 감전 및 화상의 위험이 있다.,지적확인 환호응답 철저,,,
341,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",선로 횡단 및 작업 중 열차와 충돌의 위험이 있다.,작업 전 안전교육 시행,,,
342,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",선로 횡단 및 작업 중 열차와 충돌의 위험이 있다.,"열차감시자 배치(상,하선)",,,
343,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",선로 횡단 및 작업 중 열차와 충돌의 위험이 있다.,지적확인 환호응답 철저,,,
344,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",선로 횡단 및 작업 중 열차와 충돌의 위험이 있다.,인근 역과의 무전협의 철저,,,
345,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",선로 횡단 및 작업 중 열차와 충돌의 위험이 있다.,열차 대향방면에서 작업,,,
346,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",피뢰기 누설전류 측정 시 고소 작업에 따른 추락의 위험이 있다.,작업 전 안전교육 시행,,,
347,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",피뢰기 누설전류 측정 시 고소 작업에 따른 추락의 위험이 있다.,안전대 필수 착용 및 체결 확인,,,
348,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",피뢰기 누설전류 측정 시 고소 작업에 따른 추락의 위험이 있다.,안전보호구 착용 철저,,,
349,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",피뢰기 누설전류 측정 시 고소 작업에 따른 추락의 위험이 있다.,지적확인 환호응답 철저,,,
350,대전충남본부,계롱전기사업소,,"피뢰기, 급전선 누설전류 측정",피뢰기 누설전류 측정 시 고소 작업에 따른 추락의 위험이 있다.,추락방지대 및 웨어러블 에어백 착용,,,
351,대전충남본부,계롱전기사업소,,장력조장장치 조정작업,단전 미확인으로 인한 감전의 위험이 있다,작업 전 안전교육 시행(급전계통도),,,
352,대전충남본부,계롱전기사업소,,#REF!,단전 미확인으로 인한 감전의 위험이 있다,작업 전 검전기로 단전여부 확인,,,
353,대전충남본부,계롱전기사업소,,#REF!,단전 미확인으로 인한 감전의 위험이 있다,단전 확인 전 작업 금지,,,
354,대전충남본부,계롱전기사업소,,#REF!,작업 중 공기구 낙하로 인한 사고의 위험이 있다,작업 전 안전교육 시행,,,
355,대전충남본부,계롱전기사업소,,#REF!,작업 중 공기구 낙하로 인한 사고의 위험이 있다,안전보호구 착용,,,
356,대전충남본부,계롱전기사업소,,#REF!,작업 중 공기구 낙하로 인한 사고의 위험이 있다,단독작업 엄금,,,
357,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 이동시 전차선로 시설물과 충돌의 위험이 있다,작업 전 안전교육 시행,,,
358,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 이동시 전차선로 시설물과 충돌의 위험이 있다,안전보호구 착용,,,
359,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 이동시 전차선로 시설물과 충돌의 위험이 있다,지적확인 환호응답 시행,,,
360,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 이동시 전차선로 시설물과 충돌의 위험이 있다,이동시 이동방향 주시,,,
361,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 이동시 전차선로 시설물과 충돌의 위험이 있다,안전관리자의 작업 감독 철저,,,
362,대전충남본부,계롱전기사업소,,#REF!,중량물 운반에 의한 근골격계 질환 위험,작업 전 준비운동 시행,,,
363,대전충남본부,계롱전기사업소,,#REF!,중량물 운반에 의한 근골격계 질환 위험,사전 조작 시험 및 기능 점검,,,
364,대전충남본부,계롱전기사업소,,#REF!,중량물 운반에 의한 근골격계 질환 위험,작업을 서두르지 않는다,,,
365,대전충남본부,계롱전기사업소,,#REF!,중량물 운반에 의한 근골격계 질환 위험,안전보호구 착용 ,,,
366,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 오동작으로 인한 작업자 추락의 위험이 있다.,작업 전 안전교육 시행,,,
367,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 오동작으로 인한 작업자 추락의 위험이 있다.,전철보수장비 제동여부 확인,,,
368,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 오동작으로 인한 작업자 추락의 위험이 있다.,지적확인 환호응답 철저,,,
369,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 오동작으로 인한 작업자 추락의 위험이 있다.,안전난간에 안전고리 설치,,,
370,대전충남본부,계롱전기사업소,,#REF!,전철보수장비 오동작으로 인한 작업자 추락의 위험이 있다.,웨어러블 에어백 착용,,,
371,대전충남본부,계롱전기사업소,,터널 내 점검 정비,선로 내 이동 중 열차와 접촉 위험이 있다.,작업 전 안전교육 시행,,,
372,대전충남본부,계롱전기사업소,,터널 내 점검 정비,선로 내 이동 중 열차와 접촉 위험이 있다.,작업 전 인접역과 협의,,,
373,대전충남본부,계롱전기사업소,,터널 내 점검 정비,선로 내 이동 중 열차와 접촉 위험이 있다.,열차 운행 반대방향을 보며 작업,,,
374,대전충남본부,계롱전기사업소,,터널 내 점검 정비,선로 내 이동 중 열차와 접촉 위험이 있다.,이동 시 열차대향방면으로 이동,,,
375,대전충남본부,계롱전기사업소,,터널 내 점검 정비,선로 내 이동 중 열차와 접촉 위험이 있다.,터널 대피소 위치 파악,,,
376,대전충남본부,계롱전기사업소,,터널 내 점검 정비,선로 내 이동 중 열차와 접촉 위험이 있다.,열차감시자 배치,,,
377,대전충남본부,계롱전기사업소,,터널 내 점검 정비,선로 내 이동 중 열차와 접촉 위험이 있다.,작업 중 열차접근 경보앱 접근여부 수시 확인,,,
378,대전충남본부,계롱전기사업소,,터널 내 점검 정비,시야확보 어려움으로 인해 선로변 이동 중 레일에 걸려 전도의 위험이 있다.,작업 전 안전교육 시행,,,
379,대전충남본부,계롱전기사업소,,터널 내 점검 정비,시야확보 어려움으로 인해 선로변 이동 중 레일에 걸려 전도의 위험이 있다.,상시 랜턴을 키고 정비한다,,,
380,대전충남본부,계롱전기사업소,,터널 내 점검 정비,시야확보 어려움으로 인해 선로변 이동 중 레일에 걸려 전도의 위험이 있다.,이동시 진행방향 전도 주시 철저,,,
381,대전충남본부,계롱전기사업소,,터널 내 점검 정비,시야확보 어려움으로 인해 선로변 이동 중 레일에 걸려 전도의 위험이 있다.,작업 및 선로 이동 중 잡념을 배제한다.,,,
382,대전충남본부,계롱전기사업소,,터널 내 점검 정비,시야확보 어려움으로 인해 선로변 이동 중 레일에 걸려 전도의 위험이 있다.,안전보호구 착용 ,,,
383,대전충남본부,계롱전기사업소,,과선교 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,작업 전 안전교육 시행,,,
384,대전충남본부,계롱전기사업소,,과선교 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,작업 전 인접역과 협의,,,
385,대전충남본부,계롱전기사업소,,과선교 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,열차 운행 반대방향을 보며 작업,,,
386,대전충남본부,계롱전기사업소,,과선교 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,이동 시 열차대향방면으로 이동,,,
387,대전충남본부,계롱전기사업소,,과선교 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,열차감시자 배치,,,
388,대전충남본부,계롱전기사업소,,과선교 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,작업 중 열차접근 경보앱 접근여부 수시 확인,,,
389,대전충남본부,계롱전기사업소,,과선교 점검,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,작업 전 안전교육 시행,,,
390,대전충남본부,계롱전기사업소,,과선교 점검,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,이동시 진행방향 전도 주시 철저,,,
391,대전충남본부,계롱전기사업소,,과선교 점검,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,작업 및 선로 이동 중 잡념을 배제한다.,,,
392,대전충남본부,계롱전기사업소,,과선교 점검,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,안전보호구 착용 ,,,
393,대전충남본부,계롱전기사업소,,과선교 점검,차량운행도로(인도없음) 펜스 점검시 자동차 사고 위험,작업 전 안전교육 시행,,,
394,대전충남본부,계롱전기사업소,,과선교 점검,차량운행도로(인도없음) 펜스 점검시 자동차 사고 위험,차량통제 감시자 배치,,,
395,대전충남본부,계롱전기사업소,,과선교 점검,차량운행도로(인도없음) 펜스 점검시 자동차 사고 위험,감시자 유도봉 사용,,,
396,대전충남본부,계롱전기사업소,,동력단로기 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,작업 전 안전교육 시행,,,
397,대전충남본부,계롱전기사업소,,동력단로기 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,작업 전 인접역과 협의,,,
398,대전충남본부,계롱전기사업소,,동력단로기 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,열차 운행 반대방향을 보며 작업,,,
399,대전충남본부,계롱전기사업소,,동력단로기 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,이동 시 열차대향방면으로 이동,,,
400,대전충남본부,계롱전기사업소,,동력단로기 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,열차감시자 배치,,,
401,대전충남본부,계롱전기사업소,,동력단로기 점검,선로 내 작업 및 이동 중 열차와 접촉 위험이 있다.,작업 중 열차접근 경보앱 접근여부 수시 확인,,,
402,대전충남본부,계롱전기사업소,,동력단로기 점검,활선부에 의한 감전의 위험이 있다,작업 전 안전교육(급전계통도 교육),,,
403,대전충남본부,계롱전기사업소,,#REF!,#REF!,작업 전 검전기로 단전여부 확인,,,
404,대전충남본부,계롱전기사업소,,#REF!,#REF!,단전확인 전 작업금지,,,
405,대전충남본부,계롱전기사업소,,#REF!,#REF!,절연장갑 등 안전보호구 착용,,,
406,대전충남본부,계롱전기사업소,,#REF!,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,작업 전 안전교육 시행,,,
407,대전충남본부,계롱전기사업소,,#REF!,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,이동시 진행방향 전도 주시 철저,,,
408,대전충남본부,계롱전기사업소,,#REF!,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,작업 및 선로 이동 중 잡념을 배제한다.,,,
409,대전충남본부,계롱전기사업소,,#REF!,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,안전보호구 착용 ,,,
410,대전충남본부,계롱전기사업소,,#REF!,동력단로기 상부 점검시 추락의 위험이 있따,작업 전 안전교육 시행,,,
411,대전충남본부,계롱전기사업소,,#REF!,동력단로기 상부 점검시 추락의 위험이 있따,안전보호구 착용,,,
412,대전충남본부,계롱전기사업소,,#REF!,동력단로기 상부 점검시 추락의 위험이 있따,추락방지대 및 웨어러블 에어백 착용,,,
413,대전충남본부,계롱전기사업소,,업무용 자동차 운행,기상악화로 인한 미끄러짐 위험이 있다.,작업 전 안전교육 시행,,,
414,대전충남본부,계롱전기사업소,,업무용 자동차 운행,기상악화로 인한 미끄러짐 위험이 있다.,폭설 시 스노우타이어 교체,,,
415,대전충남본부,계롱전기사업소,,업무용 자동차 운행,기상악화로 인한 미끄러짐 위험이 있다.,기상악화 시 감속운행,,,
416,대전충남본부,계롱전기사업소,,업무용 자동차 운행,기상악화로 인한 미끄러짐 위험이 있다.,안전벨트 착용,,,
417,대전충남본부,계롱전기사업소,,업무용 자동차 운행,"졸음운전, 운전부주의로 인한 접촉, 충돌의 위험이 있다.",작업 전 안전교육 시행,,,
418,대전충남본부,계롱전기사업소,,업무용 자동차 운행,"졸음운전, 운전부주의로 인한 접촉, 충돌의 위험이 있다.",장거리 운전 시 교대운전,,,
419,대전충남본부,계롱전기사업소,,업무용 자동차 운행,"졸음운전, 운전부주의로 인한 접촉, 충돌의 위험이 있다.",운전자 전 충분한 휴식,,,
420,대전충남본부,계롱전기사업소,,업무용 자동차 운행,"졸음운전, 운전부주의로 인한 접촉, 충돌의 위험이 있다.",졸음방지껌 비치,,,
421,대전충남본부,계롱전기사업소,,업무용 자동차 운행,"졸음운전, 운전부주의로 인한 접촉, 충돌의 위험이 있다.",안전벨트 착용,,,
422,대전충남본부,계롱전기사업소,,업무용 자동차 운행,적재함 승하차시 넘어질 위험이 있다.,작업 전 안전교육 시행,,,
423,대전충남본부,계롱전기사업소,,업무용 자동차 운행,적재함 승하차시 넘어질 위험이 있다.,차량 발판을 이용하여 안전하게 승하차,,,
424,대전충남본부,계롱전기사업소,,소규모(cu)점검,충전부 접촉에 의한 감전 및 화상의 위험이 있다,작업 전 안전교육,,,
425,대전충남본부,계롱전기사업소,,소규모(cu)점검,충전부 접촉에 의한 감전 및 화상의 위험이 있다,지적확인 환호응답 시행,,,
426,대전충남본부,계롱전기사업소,,소규모(cu)점검,충전부 접촉에 의한 감전 및 화상의 위험이 있다,미숙달자 작업 시행 금지,,,
427,대전충남본부,계롱전기사업소,,소규모(cu)점검,충전부 접촉에 의한 감전 및 화상의 위험이 있다,배전반 특별안전수칙 표지 부착,,,
428,대전충남본부,계롱전기사업소,,소규모(cu)점검,철제분전함 등 날카로운곳에 베어 신체 부상의 위험이 있다,작업 전 안전교육 시행,,,
429,대전충남본부,계롱전기사업소,,소규모(cu)점검,철제분전함 등 날카로운곳에 베어 신체 부상의 위험이 있다,안전장갑 등 안전보호구 착용,,,
430,대전충남본부,계롱전기사업소,,정류기반 점검,작업중 정류기반에 손이 끼일 위험이 있다.,작업 전 안전교육 시행,,,
431,대전충남본부,계롱전기사업소,,정류기반 점검,작업중 정류기반에 손이 끼일 위험이 있다.,안전보호구 착용,,,
432,대전충남본부,계롱전기사업소,,정류기반 점검,날카로운곳에 베어 신체 부상의 위험이 있다,작업 전 안전교육 시행,,,
433,대전충남본부,계롱전기사업소,,정류기반 점검,날카로운곳에 베어 신체 부상의 위험이 있다,"출무전 공구류 균열,파손 등 점검",,,
434,대전충남본부,계롱전기사업소,,정류기반 점검,날카로운곳에 베어 신체 부상의 위험이 있다,이동시 보호 커버 취부,,,
435,대전충남본부,계롱전기사업소,,정류기반 점검,날카로운곳에 베어 신체 부상의 위험이 있다,안전장갑 등 안전보호구 착용,,,
436,대전충남본부,계롱전기사업소,,정류기반 점검,배터리 분리 시 감전의 위험이 있다.,작업 전 안전교육 시행,,,
437,대전충남본부,계롱전기사업소,,정류기반 점검,배터리 분리 시 감전의 위험이 있다.,배터리 교체 시 –단자부터 분리,,,
438,대전충남본부,계롱전기사업소,,정류기반 점검,배터리 분리 시 감전의 위험이 있다.,안전장갑 등 안전보호구 착용,,,
439,대전충남본부,계롱전기사업소,,비상복구훈련(비상복구자재점검 포함),고소작업 중 추락 위험이 있다.,작업 전 안전교육 시행(고소작업 안전수칙),,,
440,대전충남본부,계롱전기사업소,,#REF!,#REF!,안전보호구 착용,,,
441,대전충남본부,계롱전기사업소,,#REF!,#REF!,추락방지대 및 웨어러블 에어백 착용,,,
442,대전충남본부,계롱전기사업소,,#REF!,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,작업 전 안전교육 시행,,,
443,대전충남본부,계롱전기사업소,,#REF!,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,이동시 진행방향 전도 주시 철저,,,
444,대전충남본부,계롱전기사업소,,#REF!,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,작업 및 선로 이동 중 잡념을 배제한다.,,,
445,대전충남본부,계롱전기사업소,,#REF!,선로변 이동 중 레일에 걸려 전도의 위험이 있다.,안전보호구 착용 ,,,
446,대전충남본부,계롱전기사업소,,#REF!,중량물 취급시 골절 및 근육파열 등의 위험이 있다,작업 전 안전교육 시행(근골격계 재해예방),,,
447,대전충남본부,계롱전기사업소,,#REF!,#REF!,작업 전 스트레칭 시행,,,
448,대전충남본부,계롱전기사업소,,#REF!,#REF!,중량물 취급 안전수칙 준수,,,
449,대전충남본부,계롱전기사업소,,#REF!,#REF!,2인 1조 작업,,,
450,대전충남본부,계롱전기사업소,,#REF!,케이블 접속작업 시 칼에 신체가 베일 위험이 있다.,작업 전 안전교육 시행,,,
451,대전충남본부,계롱전기사업소,,#REF!,케이블 접속작업 시 칼에 신체가 베일 위험이 있다.,안전보호구 착용,,,
452,대전충남본부,계롱전기사업소,,#REF!,케이블 접속작업 시 칼에 신체가 베일 위험이 있다.,몸 반대방향으로 사용,,,
453,대전충남본부,계롱전기사업소,,#REF!,케이블 접속작업 시 칼에 신체가 베일 위험이 있다.,사용 후 칼 덮개 사용,,,
454,대전충남본부,계롱전기사업소,,#REF!,비상발전기 사용 시 휘발류 취급의 위험이 있다.,작업 전 안전교육 시행,,,
455,대전충남본부,계롱전기사업소,,#REF!,비상발전기 사용 시 휘발류 취급의 위험이 있다.,MSDS 교육 시행,,,
456,대전충남본부,계롱전기사업소,,#REF!,비상발전기 사용 시 휘발류 취급의 위험이 있다.,보관 및 관리 철저,,,
457,대전충남본부,계롱전기사업소,,#REF!,비상발전기 사용 시 휘발류 취급의 위험이 있다.,미사용용기는 덮개를 이용·밀봉,,,
458,대전충남본부,계롱전기사업소,,#REF!,비상발전기 사용 시 휘발류 취급의 위험이 있다.,용기에 유해물질 경고표시 부착,,,
459,대전충남본부,계롱전기사업소,,#REF!,비상발전기 사용 시 휘발류 취급의 위험이 있다.,사용시 보호구 착용 철저,,,
460,대전충남본부,계롱전기사업소,,#REF!,비상발전기 사용 시 휘발류 취급의 위험이 있다.,점화원과 접촉 금지,,,
461,대전충남본부,계롱전기사업소,,"맨홀, 밀폐공간 점검",유해가스로 인한 질식의 위험이 있다.,작업 전 안전교육 시행(유해·위험요인 등),,,
462,대전충남본부,계롱전기사업소,,#REF!,#REF!," 작업 전 급·배기 휀동작, 환기후 작업시행",,,
463,대전충남본부,계롱전기사업소,,#REF!,#REF!,설비가 밀폐된 공간에 있을 경우 복합가스측정기 사용후 작업,,,
464,대전충남본부,계롱전기사업소,,#REF!,#REF!,필요시 환기 및 방진마스크 착용 후 작업,,,
465,대전충남본부,계롱전기사업소,,#REF!,맨홀 작업시 추락의 위험이 있다,작업 전 안전교육 시행,,,
466,대전충남본부,계롱전기사업소,,#REF!,맨홀 작업시 추락의 위험이 있다,안전보호구 착용,,,
467,대전충남본부,계롱전기사업소,,#REF!,맨홀 작업시 추락의 위험이 있다,안전대 및 추락방지대 착용,,,
468,대전충남본부,계롱전기사업소,,#REF!,맨홀 작업시 추락의 위험이 있다,웨어러블 에어백 / 추락방지대 ,,,
469,대전충남본부,계롱전기사업소,,#REF!,중량물 취급시 골절 및 근육파열 등의 위험이 있다,작업 전 안전교육 시행(근골격계 재해예방),,,
470,대전충남본부,계롱전기사업소,,#REF!,#REF!,작업 전 스트레칭 시행,,,
471,대전충남본부,계롱전기사업소,,#REF!,#REF!,중량물 취급 안전수칙 준수,,,
472,대전충남본부,계롱전기사업소,,#REF!,#REF!,2인 1조 작업,,,
473,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,주상작업 시 떨어질 위험, 안전대 착용,,,
474,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,주상작업 시 떨어질 위험, 안전화 착용,,,
475,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,작업 중 공구 및 재료의 낙하로 아래 작업자가 맞을 위험, 공구 휴대 각반 착용,,,
476,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,작업 중 공구 및 재료의 낙하로 아래 작업자가 맞을 위험, 작업반경 내 접근 금지,,,
477,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,유도전류에 의한 감전 위험, 절연장갑 착용,,,
478,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,유도전류에 의한 감전 위험, 접지 설치,,,
479,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,지장수목 제거 시 도구나 수목에 베일 위험, 보안경 착용,,,
480,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,지장수목 제거 시 도구나 수목에 베일 위험, 보호장갑 착용,,,
481,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,열차에 부딪힐 위험, 열차운행 정보 교환,,,
482,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,열차에 부딪힐 위험, 열차감시자 배치,,,
483,대전충남본부,증평신호제어사업소,,신호기장치 보수 작업,열차에 부딪힐 위험, 운행선 열차접근알림앱 실 행 후 작업,,,
484,대전충남본부,증평신호제어사업소,,선로전환기 보수작업,전환시험 시 레일 사이에 끼일 위험, 끼임 방지장치 설치,,,
485,대전충남본부,증평신호제어사업소,,선로전환기 보수작업,전환시험 시 레일 사이에 끼일 위험, 전환 도중 접근 금지,,,
486,대전충남본부,증평신호제어사업소,,선로전환기 보수작업,첨단부 점검시 상판에서 미끄러져 넘어질 위험, 상판 디딤 금지,,,
487,대전충남본부,증평신호제어사업소,,선로전환기 보수작업,첨단부 점검시 상판에서 미끄러져 넘어질 위험, 안전화 착용,,,
488,대전충남본부,증평신호제어사업소,,선로전환기 보수작업,첨단부 점검시 상판에서 미끄러져 넘어질 위험, 안전작업통로로 이등,,,
489,대전충남본부,증평신호제어사업소,,선로전환기 보수작업,첨단부 점검시 상판에서 미끄러져 넘어질 위험, 주의 표지 부착,,,
490,대전충남본부,증평신호제어사업소,,선로전환기 보수작업,내부 전원에 감전될 위험, 절연장갑 착용,,,
491,대전충남본부,증평신호제어사업소,,#REF!,"볼트 및 너트, 할핀 등 날카로운 부분에 베일 위험", 안전장갑 착용,,,
492,대전충남본부,증평신호제어사업소,,#REF!,"볼트 및 너트, 할핀 등 날카로운 부분에 베일 위험", 적정 공구 사용,,,
493,대전충남본부,증평신호제어사업소,,#REF!,열차에 부딪힐 위험, 열차운행 정보 교환,,,
494,대전충남본부,증평신호제어사업소,,#REF!,열차에 부딪힐 위험, 열차감시자 배치,,,
495,대전충남본부,증평신호제어사업소,,#REF!,열차에 부딪힐 위험, 운행선 열차접근알림앱 실 행 후 작업,,,
496,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,본드선 정비 시 공구에 맞을 위험, 안전장갑 착용,,,
497,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,본드선 정비 시 공구에 맞을 위험, 보안경 착용,,,
498,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,본드선 정비 시 공구에 맞을 위험, 보호대 착용,,,
499,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,레일 천공 중 드릴 날에 베일 위험, 안전장갑 착용,,,
500,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,레일 천공 중 드릴 날에 베일 위험,,,,
501,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,본드 교체 등 중량물 취급 시 다칠 위험, 운반 트롤리 사용,,,
502,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,본드 교체 등 중량물 취급 시 다칠 위험, 2인1조 운반,,,
503,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,선로횡단 시 레일에 넘어질 위험, 안전통로 이용,,,
504,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,선로횡단 시 레일에 넘어질 위험, 안전교육,,,
505,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,열차에 부딪힐 위험, 열차운행 정보 교환,,,
506,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,열차에 부딪힐 위험, 열차감시자 배치,,,
507,대전충남본부,증평신호제어사업소,,궤도회로장치 보수작업,열차에 부딪힐 위험, 운행선 열차접근알림앱 실 행 후 작업,,,
508,대전충남본부,증평신호제어사업소,,건널목보안장치 보수작업,충전부에 접촉되어 감전될 위험, 절연장갑 착용,,,
